"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses","numBlurs"
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","49","156616","0.0-5.0-2.22","","","","","","203","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":50},{""stimulus"":""img/green_ww/2.jpg"",""time"":102},{""stimulus"":""img/green_ww/3.jpg"",""time"":152},{""stimulus"":""img/green_ww/4.jpg"",""time"":203},{""stimulus"":""img/green_ww/5.jpg"",""time"":254},{""stimulus"":""img/green_ww/6.jpg"",""time"":305},{""stimulus"":""img/green_ww/7.jpg"",""time"":356},{""stimulus"":""img/green_ww/8.jpg"",""time"":408},{""stimulus"":""img/green_ww/9.jpg"",""time"":458},{""stimulus"":""img/green_ww/10.jpg"",""time"":509},{""stimulus"":""img/green_ww/11.jpg"",""time"":560}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","50","157003","0.0-5.0-1.23","","387","","img/green_ww/choose11.jpg","2","202","red","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","51","157615","0.0-5.0-2.23","","","","","","202","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":51},{""stimulus"":""img/red_ww/2.jpg"",""time"":102},{""stimulus"":""img/red_ww/3.jpg"",""time"":153},{""stimulus"":""img/red_ww/4.jpg"",""time"":205},{""stimulus"":""img/red_ww/5.jpg"",""time"":255},{""stimulus"":""img/red_ww/6.jpg"",""time"":305},{""stimulus"":""img/red_ww/7.jpg"",""time"":356},{""stimulus"":""img/red_ww/8.jpg"",""time"":407},{""stimulus"":""img/red_ww/9.jpg"",""time"":458},{""stimulus"":""img/red_ww/10.jpg"",""time"":509},{""stimulus"":""img/red_ww/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","52","157817","0.0-5.0-1.24","","201","","img/red_ww/choose11.jpg","2","201","red","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","53","158429","0.0-5.0-2.24","","","","","","201","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":52},{""stimulus"":""img/red_ww/2.jpg"",""time"":103},{""stimulus"":""img/red_ww/3.jpg"",""time"":154},{""stimulus"":""img/red_ww/4.jpg"",""time"":205},{""stimulus"":""img/red_ww/5.jpg"",""time"":255},{""stimulus"":""img/red_ww/6.jpg"",""time"":305},{""stimulus"":""img/red_ww/7.jpg"",""time"":356},{""stimulus"":""img/red_ww/8.jpg"",""time"":407},{""stimulus"":""img/red_ww/9.jpg"",""time"":458},{""stimulus"":""img/red_ww/10.jpg"",""time"":510},{""stimulus"":""img/red_ww/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","54","158820","0.0-5.0-1.25","","391","","img/red_ww/choose11.jpg","2","200","red","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","55","159432","0.0-5.0-2.25","","","","","","200","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":50},{""stimulus"":""img/red_ww/2.jpg"",""time"":101},{""stimulus"":""img/red_ww/3.jpg"",""time"":152},{""stimulus"":""img/red_ww/4.jpg"",""time"":203},{""stimulus"":""img/red_ww/5.jpg"",""time"":254},{""stimulus"":""img/red_ww/6.jpg"",""time"":305},{""stimulus"":""img/red_ww/7.jpg"",""time"":357},{""stimulus"":""img/red_ww/8.jpg"",""time"":408},{""stimulus"":""img/red_ww/9.jpg"",""time"":459},{""stimulus"":""img/red_ww/10.jpg"",""time"":510},{""stimulus"":""img/red_ww/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","56","159787","0.0-5.0-1.26","","355","","img/red_ww/choose11.jpg","2","199","red","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","57","160400","0.0-5.0-2.26","","","","","","199","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":51},{""stimulus"":""img/red_ww/2.jpg"",""time"":101},{""stimulus"":""img/red_ww/3.jpg"",""time"":152},{""stimulus"":""img/red_ww/4.jpg"",""time"":203},{""stimulus"":""img/red_ww/5.jpg"",""time"":255},{""stimulus"":""img/red_ww/6.jpg"",""time"":305},{""stimulus"":""img/red_ww/7.jpg"",""time"":356},{""stimulus"":""img/red_ww/8.jpg"",""time"":407},{""stimulus"":""img/red_ww/9.jpg"",""time"":458},{""stimulus"":""img/red_ww/10.jpg"",""time"":510},{""stimulus"":""img/red_ww/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","58","160820","0.0-5.0-1.27","","419","","img/red_ww/choose11.jpg","2","198","red","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","59","161432","0.0-5.0-2.27","","","","","","198","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":50},{""stimulus"":""img/red_wl/2.jpg"",""time"":101},{""stimulus"":""img/red_wl/3.jpg"",""time"":152},{""stimulus"":""img/red_wl/4.jpg"",""time"":203},{""stimulus"":""img/red_wl/5.jpg"",""time"":254},{""stimulus"":""img/red_wl/6.jpg"",""time"":305},{""stimulus"":""img/red_wl/7.jpg"",""time"":356},{""stimulus"":""img/red_wl/8.jpg"",""time"":408},{""stimulus"":""img/red_wl/9.jpg"",""time"":459},{""stimulus"":""img/red_wl/10.jpg"",""time"":510},{""stimulus"":""img/red_wl/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","60","161815","0.0-5.0-1.28","","382","","img/red_wl/choose11.jpg","2","197","red","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","61","162427","0.0-5.0-2.28","","","","","","197","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":51},{""stimulus"":""img/red_ww/2.jpg"",""time"":102},{""stimulus"":""img/red_ww/3.jpg"",""time"":153},{""stimulus"":""img/red_ww/4.jpg"",""time"":203},{""stimulus"":""img/red_ww/5.jpg"",""time"":255},{""stimulus"":""img/red_ww/6.jpg"",""time"":306},{""stimulus"":""img/red_ww/7.jpg"",""time"":356},{""stimulus"":""img/red_ww/8.jpg"",""time"":407},{""stimulus"":""img/red_ww/9.jpg"",""time"":458},{""stimulus"":""img/red_ww/10.jpg"",""time"":510},{""stimulus"":""img/red_ww/11.jpg"",""time"":560}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","62","162980","0.0-5.0-1.29","","552","","img/red_ww/choose11.jpg","2","196","red","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","63","163589","0.0-5.0-2.29","","","","","","196","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":51},{""stimulus"":""img/red_wl/2.jpg"",""time"":102},{""stimulus"":""img/red_wl/3.jpg"",""time"":152},{""stimulus"":""img/red_wl/4.jpg"",""time"":203},{""stimulus"":""img/red_wl/5.jpg"",""time"":254},{""stimulus"":""img/red_wl/6.jpg"",""time"":305},{""stimulus"":""img/red_wl/7.jpg"",""time"":355},{""stimulus"":""img/red_wl/8.jpg"",""time"":406},{""stimulus"":""img/red_wl/9.jpg"",""time"":457},{""stimulus"":""img/red_wl/10.jpg"",""time"":508},{""stimulus"":""img/red_wl/11.jpg"",""time"":558}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","64","163930","0.0-5.0-1.30","","340","","img/red_wl/choose11.jpg","2","195","red","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","65","164541","0.0-5.0-2.30","","","","","","195","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":51},{""stimulus"":""img/red_wl/2.jpg"",""time"":102},{""stimulus"":""img/red_wl/3.jpg"",""time"":153},{""stimulus"":""img/red_wl/4.jpg"",""time"":204},{""stimulus"":""img/red_wl/5.jpg"",""time"":255},{""stimulus"":""img/red_wl/6.jpg"",""time"":306},{""stimulus"":""img/red_wl/7.jpg"",""time"":357},{""stimulus"":""img/red_wl/8.jpg"",""time"":407},{""stimulus"":""img/red_wl/9.jpg"",""time"":458},{""stimulus"":""img/red_wl/10.jpg"",""time"":509},{""stimulus"":""img/red_wl/11.jpg"",""time"":560}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","66","164864","0.0-5.0-1.31","","322","","img/red_wl/choose11.jpg","2","194","red","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","67","165477","0.0-5.0-2.31","","","","","","194","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":51},{""stimulus"":""img/red_wl/2.jpg"",""time"":102},{""stimulus"":""img/red_wl/3.jpg"",""time"":153},{""stimulus"":""img/red_wl/4.jpg"",""time"":205},{""stimulus"":""img/red_wl/5.jpg"",""time"":256},{""stimulus"":""img/red_wl/6.jpg"",""time"":306},{""stimulus"":""img/red_wl/7.jpg"",""time"":357},{""stimulus"":""img/red_wl/8.jpg"",""time"":408},{""stimulus"":""img/red_wl/9.jpg"",""time"":459},{""stimulus"":""img/red_wl/10.jpg"",""time"":510},{""stimulus"":""img/red_wl/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","68","165758","0.0-5.0-1.32","","280","","img/red_wl/choose11.jpg","1","193","green","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","69","166370","0.0-5.0-2.32","","","","","","193","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":103},{""stimulus"":""img/green_wl/3.jpg"",""time"":154},{""stimulus"":""img/green_wl/4.jpg"",""time"":205},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":307},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":409},{""stimulus"":""img/green_wl/9.jpg"",""time"":459},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","70","166711","0.0-5.0-1.33","","340","","img/green_wl/choose11.jpg","1","192","green","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","71","167322","0.0-5.0-2.33","","","","","","192","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":254},{""stimulus"":""img/green_wl/6.jpg"",""time"":304},{""stimulus"":""img/green_wl/7.jpg"",""time"":355},{""stimulus"":""img/green_wl/8.jpg"",""time"":406},{""stimulus"":""img/green_wl/9.jpg"",""time"":457},{""stimulus"":""img/green_wl/10.jpg"",""time"":508},{""stimulus"":""img/green_wl/11.jpg"",""time"":560}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","72","167717","0.0-5.0-1.34","","394","","img/green_wl/choose11.jpg","1","191","green","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","73","168330","0.0-5.0-2.34","","","","","","191","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":153},{""stimulus"":""img/green_ll/4.jpg"",""time"":204},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":306},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":408},{""stimulus"":""img/green_ll/9.jpg"",""time"":459},{""stimulus"":""img/green_ll/10.jpg"",""time"":510},{""stimulus"":""img/green_ll/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","74","168809","0.0-5.0-1.35","","478","","img/green_ll/choose11.jpg","1","190","green","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","75","169421","0.0-5.0-2.35","","","","","","190","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":204},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":307},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":409},{""stimulus"":""img/green_wl/9.jpg"",""time"":460},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":560}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","76","169736","0.0-5.0-1.36","","314","","img/green_wl/choose11.jpg","2","189","red","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","77","170346","0.0-5.0-2.36","","","","","","189","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":51},{""stimulus"":""img/red_ww/2.jpg"",""time"":102},{""stimulus"":""img/red_ww/3.jpg"",""time"":153},{""stimulus"":""img/red_ww/4.jpg"",""time"":204},{""stimulus"":""img/red_ww/5.jpg"",""time"":255},{""stimulus"":""img/red_ww/6.jpg"",""time"":306},{""stimulus"":""img/red_ww/7.jpg"",""time"":356},{""stimulus"":""img/red_ww/8.jpg"",""time"":407},{""stimulus"":""img/red_ww/9.jpg"",""time"":459},{""stimulus"":""img/red_ww/10.jpg"",""time"":509},{""stimulus"":""img/red_ww/11.jpg"",""time"":560}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","78","171148","0.0-5.0-1.37","","801","","img/red_ww/choose11.jpg","2","188","red","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","79","171760","0.0-5.0-2.37","","","","","","188","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":50},{""stimulus"":""img/red_wl/2.jpg"",""time"":101},{""stimulus"":""img/red_wl/3.jpg"",""time"":152},{""stimulus"":""img/red_wl/4.jpg"",""time"":204},{""stimulus"":""img/red_wl/5.jpg"",""time"":255},{""stimulus"":""img/red_wl/6.jpg"",""time"":306},{""stimulus"":""img/red_wl/7.jpg"",""time"":357},{""stimulus"":""img/red_wl/8.jpg"",""time"":408},{""stimulus"":""img/red_wl/9.jpg"",""time"":459},{""stimulus"":""img/red_wl/10.jpg"",""time"":509},{""stimulus"":""img/red_wl/11.jpg"",""time"":560}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","80","172103","0.0-5.0-1.38","","342","","img/red_wl/choose11.jpg","2","187","red","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","81","172712","0.0-5.0-2.38","","","","","","187","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":52},{""stimulus"":""img/red_wl/2.jpg"",""time"":102},{""stimulus"":""img/red_wl/3.jpg"",""time"":153},{""stimulus"":""img/red_wl/4.jpg"",""time"":203},{""stimulus"":""img/red_wl/5.jpg"",""time"":254},{""stimulus"":""img/red_wl/6.jpg"",""time"":305},{""stimulus"":""img/red_wl/7.jpg"",""time"":357},{""stimulus"":""img/red_wl/8.jpg"",""time"":407},{""stimulus"":""img/red_wl/9.jpg"",""time"":457},{""stimulus"":""img/red_wl/10.jpg"",""time"":508},{""stimulus"":""img/red_wl/11.jpg"",""time"":559}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","82","173076","0.0-5.0-1.39","","363","","img/red_wl/choose11.jpg","2","186","red","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","83","173687","0.0-5.0-2.39","","","","","","186","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":52},{""stimulus"":""img/red_wl/2.jpg"",""time"":101},{""stimulus"":""img/red_wl/3.jpg"",""time"":153},{""stimulus"":""img/red_wl/4.jpg"",""time"":203},{""stimulus"":""img/red_wl/5.jpg"",""time"":254},{""stimulus"":""img/red_wl/6.jpg"",""time"":304},{""stimulus"":""img/red_wl/7.jpg"",""time"":355},{""stimulus"":""img/red_wl/8.jpg"",""time"":405},{""stimulus"":""img/red_wl/9.jpg"",""time"":456},{""stimulus"":""img/red_wl/10.jpg"",""time"":508},{""stimulus"":""img/red_wl/11.jpg"",""time"":559}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","84","174018","0.0-5.0-1.40","","331","","img/red_wl/choose11.jpg","1","185","green","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","85","174631","0.0-5.0-2.40","","","","","","185","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":203},{""stimulus"":""img/green_wl/5.jpg"",""time"":255},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":357},{""stimulus"":""img/green_wl/8.jpg"",""time"":408},{""stimulus"":""img/green_wl/9.jpg"",""time"":459},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":561}]","[]",""
